subgroup_id,Foodgroup,n,Mean_Intake,SE_Intake,sigma_u_wgt,diet_label,intake_unit,datatype,diet_pattern,CF_Mean_Intake,CF_SE_Intake,CF_sd_intake,CF_intake_unit,TMRED_Mean_Intake,TMRED_SD_Intake,TMRED_intake_unit,overweight_rate,overweight_rate_se,nhb,nhb_se,sbp_mean,sbp_se,highSBP_rate,highSBP_rate_se,hbp,hbp_se,agecat,female,race,Age_label,Sex,Race_label,AAmn,AFFmn,APCAmn,BCmn,CCmn,CMmn,DIABmn,ECAmn,ENDOmn,GCmn,HHDmn,HSTKmn,IHDmn,ISTKmn,KCmn,LCmn,LVCmn,MLPCmn,MMCmn,OCmn,OSTKmn,OTHmn,PCmn,PVDmn,RHDmn,SCCmn,SCNCmn,TCmn,UCmn,AA_medBMImn,AFF_medBMImn,APCA_medBMImn,BC_medBMImn,CC_medBMImn,CM_medBMImn,DIAB_medBMImn,ECA_medBMImn,ENDO_medBMImn,GC_medBMImn,HHD_medBMImn,HSTK_medBMImn,IHD_medBMImn,ISTK_medBMImn,KC_medBMImn,LC_medBMImn,LVC_medBMImn,MLPC_medBMImn,MMC_medBMImn,OC_medBMImn,OSTK_medBMImn,OTH_medBMImn,PC_medBMImn,PVD_medBMImn,RHD_medBMImn,SCC_medBMImn,SCNC_medBMImn,TC_medBMImn,UC_medBMImn,AA_medSBPmn,AFF_medSBPmn,APCA_medSBPmn,BC_medSBPmn,CC_medSBPmn,CM_medSBPmn,DIAB_medSBPmn,ECA_medSBPmn,ENDO_medSBPmn,GC_medSBPmn,HHD_medSBPmn,HSTK_medSBPmn,IHD_medSBPmn,ISTK_medSBPmn,KC_medSBPmn,LC_medSBPmn,LVC_medSBPmn,MLPC_medSBPmn,MMC_medSBPmn,OC_medSBPmn,OSTK_medSBPmn,OTH_medSBPmn,PC_medSBPmn,PVD_medSBPmn,RHD_medSBPmn,SCC_medSBPmn,SCNC_medSBPmn,TC_medSBPmn,UC_medSBPmn,AAse,AFFse,APCAse,BCse,CCse,CMse,DIABse,ECAse,ENDOse,GCse,HHDse,HSTKse,IHDse,ISTKse,KCse,LCse,LVCse,MLPCse,MMCse,OCse,OSTKse,OTHse,PCse,PVDse,RHDse,SCCse,SCNCse,TCse,UCse,AA_medBMIse,AFF_medBMIse,APCA_medBMIse,BC_medBMIse,CC_medBMIse,CM_medBMIse,DIAB_medBMIse,ECA_medBMIse,ENDO_medBMIse,GC_medBMIse,HHD_medBMIse,HSTK_medBMIse,IHD_medBMIse,ISTK_medBMIse,KC_medBMIse,LC_medBMIse,LVC_medBMIse,MLPC_medBMIse,MMC_medBMIse,OC_medBMIse,OSTK_medBMIse,OTH_medBMIse,PC_medBMIse,PVD_medBMIse,RHD_medBMIse,SCC_medBMIse,SCNC_medBMIse,TC_medBMIse,UC_medBMIse,AA_medSBPse,AFF_medSBPse,APCA_medSBPse,BC_medSBPse,CC_medSBPse,CM_medSBPse,DIAB_medSBPse,ECA_medSBPse,ENDO_medSBPse,GC_medSBPse,HHD_medSBPse,HSTK_medSBPse,IHD_medSBPse,ISTK_medSBPse,KC_medSBPse,LC_medSBPse,LVC_medSBPse,MLPC_medSBPse,MMC_medSBPse,OC_medSBPse,OSTK_medSBPse,OTH_medSBPse,PC_medSBPse,PVD_medSBPse,RHD_medSBPse,SCC_medSBPse,SCNC_medSBPse,TC_medSBPse,UC_medSBPse
15,sat_fat,1524,24.85875777099504,1.0260623560754296,2.485875777099504,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,90.2208571952101,1.8887045174301424,0,0,123.6219512195122,1.3611688708884897,74.36964909110898,4.026527195314909,0.18458535404341567,0.03137250748675768,2,0,3,35-44,2,HIS,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,sat_fat,1524,24.85875777099504,1.0260623560754296,2.485875777099504,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,90.2208571952101,1.8887045174301424,0,0,123.6219512195122,1.3611688708884897,74.36964909110898,4.026527195314909,0.18458535404341567,0.03137250748675768,2,0,3,35-44,2,HIS,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,sat_fat,1524,24.85875777099504,1.0260623560754296,2.485875777099504,Total saturated fatty acids,g/day,Total,Med,13.33,0,1.333,grams/day,NA,NA,g,90.2208571952101,1.8887045174301424,0,0,123.6219512195122,1.3611688708884897,74.36964909110898,4.026527195314909,0.18458535404341567,0.03137250748675768,2,0,3,35-44,2,HIS,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,29,8,23,0,585,88,192,23,16,6,165,144,399,35,451,103,43,132,49,0,26,75,80,4,9,46,83,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,sat_fat,1383,21.33747981019318,1.487819043819004,2.133747981019318,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,71.8282227297902,4.288378508563534,0,0,121.991341991342,1.7506302397341114,77.53610113235845,5.239441319914556,0.19528152709823995,0.04868118122532936,2,0,4,35-44,2,OTH,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,sat_fat,1383,21.33747981019318,1.487819043819004,2.133747981019318,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,71.8282227297902,4.288378508563534,0,0,121.991341991342,1.7506302397341114,77.53610113235845,5.239441319914556,0.19528152709823995,0.04868118122532936,2,0,4,35-44,2,OTH,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,sat_fat,1383,21.33747981019318,1.487819043819004,2.133747981019318,Total saturated fatty acids,g/day,Total,Med,13.33,0,1.333,grams/day,NA,NA,g,71.8282227297902,4.288378508563534,0,0,121.991341991342,1.7506302397341114,77.53610113235845,5.239441319914556,0.19528152709823995,0.04868118122532936,2,0,4,35-44,2,OTH,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,12,3,7,0,367,47,81,13,9,7,53,56,192,9,214,79,103,196,37,0,13,38,28,2,4,22,37,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,sat_fat,1938,28.297646359115745,1.661772462782589,2.829764635911574,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,68.33763793805085,3.560752419517922,0,0,122.8753623188406,1.5651810412857765,59.252359940214994,7.849244316015329,0.3104560170999758,0.056386395611270033,3,1,1,45-54,1,NHW,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,sat_fat,1938,28.297646359115745,1.661772462782589,2.829764635911574,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,68.33763793805085,3.560752419517922,0,0,122.8753623188406,1.5651810412857765,59.252359940214994,7.849244316015329,0.3104560170999758,0.056386395611270033,3,1,1,45-54,1,NHW,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,sat_fat,1938,28.297646359115745,1.661772462782589,2.829764635911574,Total saturated fatty acids,g/day,Total,Med,13.33,0,1.333,grams/day,NA,NA,g,68.33763793805085,3.560752419517922,0,0,122.8753623188406,1.5651810412857765,59.252359940214994,7.849244316015329,0.3104560170999758,0.056386395611270033,3,1,1,45-54,1,NHW,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,91,38,0,13717,5415,310,1108,111,44,107,685,645,3079,218,1974,4072,360,1513,497,1783,315,499,887,51,44,67,231,4644,4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,sat_fat,1694,26.51360405620586,1.503626388407351,2.651360405620586,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,83.48527171611092,2.4966646738995566,1,0,132.04868913857678,1.8462229166724955,88.76458051613378,2.0111719992842207,0.5862981476454918,0.0474254273612268,3,1,2,45-54,1,NHB,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,sat_fat,1694,26.51360405620586,1.503626388407351,2.651360405620586,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,83.48527171611092,2.4966646738995566,1,0,132.04868913857678,1.8462229166724955,88.76458051613378,2.0111719992842207,0.5862981476454918,0.0474254273612268,3,1,2,45-54,1,NHB,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,sat_fat,1694,26.51360405620586,1.503626388407351,2.651360405620586,Total saturated fatty acids,g/day,Total,Med,13.33,0,1.333,grams/day,NA,NA,g,83.48527171611092,2.4966646738995566,1,0,132.04868913857678,1.8462229166724955,88.76458051613378,2.0111719992842207,0.5862981476454918,0.0474254273612268,3,1,2,45-54,1,NHB,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,44,13,0,2405,1164,164,606,4,12,42,504,312,1129,100,306,473,70,185,320,271,174,244,216,20,22,7,73,494,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,sat_fat,1797,24.006794354216296,0.4346716477163911,2.4006794354216296,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,88.21914347613536,1.7808244946683898,0,0,124.09122807017545,1.758446737489329,66.50445589114969,5.202393610993452,0.2928902225149433,0.05160805908320596,3,1,3,45-54,1,HIS,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,sat_fat,1797,24.006794354216296,0.4346716477163911,2.4006794354216296,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,88.21914347613536,1.7808244946683898,0,0,124.09122807017545,1.758446737489329,66.50445589114969,5.202393610993452,0.2928902225149433,0.05160805908320596,3,1,3,45-54,1,HIS,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,sat_fat,1797,24.006794354216296,0.4346716477163911,2.4006794354216296,Total saturated fatty acids,g/day,Total,Med,13.33,0,1.333,grams/day,NA,NA,g,88.21914347613536,1.7808244946683898,0,0,124.09122807017545,1.758446737489329,66.50445589114969,5.202393610993452,0.2928902225149433,0.05160805908320596,3,1,3,45-54,1,HIS,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,13,9,0,2280,1116,45,281,12,9,71,91,176,374,38,499,304,109,181,156,477,61,77,193,9,9,43,160,1095,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,sat_fat,1473,26.899066631054648,2.574324429771651,2.689906663105465,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,50.85332480893157,4.960064361855785,0,0,123.42045454545456,1.9181520474974452,61.67050665068239,5.661912175528072,0.364261064815546,0.04160881156623925,3,1,4,45-54,1,OTH,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,sat_fat,1473,26.899066631054648,2.574324429771651,2.689906663105465,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,50.85332480893157,4.960064361855785,0,0,123.42045454545456,1.9181520474974452,61.67050665068239,5.661912175528072,0.364261064815546,0.04160881156623925,3,1,4,45-54,1,OTH,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,sat_fat,1473,26.899066631054648,2.574324429771651,2.689906663105465,Total saturated fatty acids,g/day,Total,Med,13.33,0,1.333,grams/day,NA,NA,g,50.85332480893157,4.960064361855785,0,0,123.42045454545456,1.9181520474974452,61.67050665068239,5.661912175528072,0.364261064815546,0.04160881156623925,3,1,4,45-54,1,OTH,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,9,5,0,1713,796,16,99,6,5,13,37,90,125,20,164,410,66,169,46,347,29,31,156,7,7,21,61,738,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,sat_fat,1921,28.073759622457825,1.4556874035130247,2.8073759622457826,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,82.44067808900584,2.9780773729954695,0,0,123.6504854368932,1.6979635201997212,74.10002294822624,5.383549194664705,0.378584691489351,0.07129774097485926,3,0,1,45-54,2,NHW,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,sat_fat,1921,28.073759622457825,1.4556874035130247,2.8073759622457826,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,82.44067808900584,2.9780773729954695,0,0,123.6504854368932,1.6979635201997212,74.10002294822624,5.383549194664705,0.378584691489351,0.07129774097485926,3,0,1,45-54,2,NHW,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,sat_fat,1921,28.073759622457825,1.4556874035130247,2.8073759622457826,Total saturated fatty acids,g/day,Total,Med,13.33,0,1.333,grams/day,NA,NA,g,82.44067808900584,2.9780773729954695,0,0,123.6504854368932,1.6979635201997212,74.10002294822624,5.383549194664705,0.378584691489351,0.07129774097485926,3,0,1,45-54,2,NHW,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,282,100,1722,0,6081,749,2078,619,92,33,1729,714,9113,292,3064,2753,775,3596,597,0,481,603,1180,56,49,359,225,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,sat_fat,1328,23.70038578736153,0.8934961502420442,2.370038578736153,Total saturated fatty acids,g/day,Total,US,13.33,0,1.333,grams/day,NA,NA,g,83.30033944079965,3.025770742148661,1,0,130.88505747126436,2.210269204805615,79.20047515896943,5.61135125987335,0.5307415852363556,0.04971949009287416,3,0,2,45-54,2,NHB,108,28,715,0,1476,394,837,16,16,16,870,377,2316,130,750,660,220,605,346,0,259,250,260,25,17,32,91,87,0,108,28,715,0,1476,394,837,16,16,16,870,377,2316,130,750,660,220,605,346,0,259,250,260,25,17,32,91,87,0,108,28,715,0,1476,394,837,16,16,16,870,377,2316,130,750,660,220,605,346,0,259,250,260,25,17,32,91,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,sat_fat,1328,23.70038578736153,0.8934961502420442,2.370038578736153,Total saturated fatty acids,g/day,Total,Vegetarian,13.33,0,1.333,grams/day,NA,NA,g,83.30033944079965,3.025770742148661,1,0,130.88505747126436,2.210269204805615,79.20047515896943,5.61135125987335,0.5307415852363556,0.04971949009287416,3,0,2,45-54,2,NHB,108,28,715,0,1476,394,837,16,16,16,870,377,2316,130,750,660,220,605,346,0,259,250,260,25,17,32,91,87,0,108,28,715,0,1476,394,837,16,16,16,870,377,2316,130,750,660,220,605,346,0,259,250,260,25,17,32,91,87,0,108,28,715,0,1476,394,837,16,16,16,870,377,2316,130,750,660,220,605,346,0,259,250,260,25,17,32,91,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
